2026-04-23 18:16:09,552 INFO Loaded kubeconfig context=current
2026-04-23 18:16:09,862 INFO SCHEDULED job=parsec-canneal deps=[]
2026-04-23 18:16:09,913 INFO SCHEDULED job=parsec-radix deps=[]
2026-04-23 18:16:26,922 INFO FINISHED job=parsec-radix status=Succeeded
2026-04-23 18:16:27,008 INFO SCHEDULED job=parsec-streamcluster deps=['parsec-radix']
2026-04-23 18:17:32,131 INFO FINISHED job=parsec-canneal status=Succeeded
2026-04-23 18:17:32,180 INFO SCHEDULED job=parsec-freqmine deps=['parsec-canneal']
2026-04-23 18:18:50,486 INFO FINISHED job=parsec-streamcluster status=Succeeded
2026-04-23 18:18:50,570 INFO SCHEDULED job=parsec-barnes deps=['parsec-radix', 'parsec-streamcluster']
2026-04-23 18:19:29,603 INFO FINISHED job=parsec-barnes status=Succeeded
2026-04-23 18:19:29,652 INFO SCHEDULED job=parsec-blackscholes deps=['parsec-radix', 'parsec-streamcluster', 'parsec-barnes']
2026-04-23 18:19:46,509 INFO FINISHED job=parsec-freqmine status=Succeeded
2026-04-23 18:19:46,562 INFO SCHEDULED job=parsec-vips deps=['parsec-canneal', 'parsec-freqmine']
2026-04-23 18:20:24,780 INFO FINISHED job=parsec-blackscholes status=Succeeded
2026-04-23 18:20:45,622 INFO FINISHED job=parsec-vips status=Succeeded
2026-04-23 18:20:45,623 INFO All jobs finished successfully: ['parsec-barnes', 'parsec-blackscholes', 'parsec-canneal', 'parsec-freqmine', 'parsec-radix', 'parsec-streamcluster', 'parsec-vips']
2026-04-23 18:20:45,623 INFO Scheduler finished in 276.07 seconds

Job:  parsec-barnes
Job time:  0:00:36
Job:  parsec-blackscholes
Job time:  0:00:50
Job:  parsec-canneal
Job time:  0:01:19
Job:  parsec-freqmine
Job time:  0:02:12
Job:  parsec-radix
Job time:  0:00:14
Job:  parsec-streamcluster
Job time:  0:02:21
Job:  parsec-vips
Job time:  0:00:53
Job:  memcached
Total time: 0:04:30

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      243.5   150.2    93.8   145.4   157.5   225.8   259.3   278.0   291.9   308.6   330.3   365.7   483.3  2436.1  5735.1  30025.5    30080  1776961130162  1776961140271
read      244.6   150.3    86.8   141.3   153.8   226.3   261.2   280.5   294.7   312.6   336.0   372.2   514.0  2546.0  4906.6  30026.5    30085  1776961141787  1776961151894
read      237.5   150.4    86.8   138.2   149.6   218.5   253.5   273.0   287.8   305.2   328.3   366.5   498.2  2541.1  5084.7  30167.3    30090  1776961153408  1776961163511
read      251.4   104.5    86.8   149.8   164.1   241.4   274.9   293.3   306.9   321.7   343.3   375.2   462.3  1174.1  3706.0  30061.4    30095  1776961165024  1776961175127
read      243.5    96.1    86.8   145.0   158.7   232.5   267.3   286.2   299.4   315.8   337.6   370.8   448.4   804.5  3210.5  30082.2    30100  1776961176640  1776961186743
read      243.1   141.6    93.8   143.7   155.7   226.0   260.7   279.8   293.9   311.4   334.4   370.3   477.5  2375.1  4889.0  30214.7    30105  1776961188257  1776961198360
read      255.4   227.1    93.8   144.9   157.2   229.1   264.7   284.5   298.6   317.0   341.9   384.3   632.4  3711.1  7022.2  30128.5    30110  1776961199873  1776961209975
read      254.4    99.6    93.8   154.0   168.6   244.7   277.9   296.0   309.9   325.4   345.9   379.1   458.3   842.2  3702.0  30217.1    30115  1776961211490  1776961221596
read      251.7    94.8    93.8   157.2   170.5   241.8   273.6   291.7   304.7   319.3   340.2   371.3   445.9   841.1  3404.5  30002.6    30120  1776961223110  1776961233215
read      265.8   101.5    93.8   162.9   177.9   256.5   289.5   307.9   320.6   338.0   359.9   393.9   471.3   848.6  4219.7  30177.5    30125  1776961234730  1776961244839
read      257.7    93.0    93.8   155.8   170.7   247.8   281.3   299.7   313.5   330.0   351.6   387.1   471.3   760.7  3207.0  30052.0    30130  1776961246353  1776961256459
read      246.8    90.0    93.8   145.0   159.7   236.2   271.3   290.3   304.3   320.3   343.0   378.4   462.6   669.7  2879.5  30085.9    30135  1776961257974  1776961268078
